time;car_heading;bearing_to_goal_north;bearing_to_goal_front_of_car;latitude;longitude;distance
83370;345.414801;15.324988;29.910187;43.610313;1.431439;7.907416
83390;345.414801;15.324988;29.910187;43.610313;1.431439;7.907416
83410;345.414801;15.324988;29.910187;43.610313;1.431439;7.907416
83440;345.414801;15.324988;29.910187;43.610313;1.431439;7.907416
83470;356.116750;15.970053;19.853303;43.610317;1.431439;7.491188
83490;356.116750;15.970053;19.853303;43.610317;1.431439;7.491188
83510;356.116750;15.970053;19.853303;43.610317;1.431439;7.491188
83560;357.408963;15.828807;18.419844;43.610317;1.431440;7.485930
83580;357.408963;15.828807;18.419844;43.610317;1.431440;7.485930
83600;357.408963;15.828807;18.419844;43.610317;1.431440;7.485930
83630;357.408963;15.828807;18.419844;43.610317;1.431440;7.485930
83650;357.408963;15.828807;18.419844;43.610317;1.431440;7.485930
83680;356.116750;15.970053;19.853303;43.610317;1.431439;7.491188
83700;356.116750;15.970053;19.853303;43.610317;1.431439;7.491188
83730;353.545432;16.251946;22.706514;43.610317;1.431439;7.501842
83750;353.545432;16.251946;22.706514;43.610317;1.431439;7.501842
83770;353.545432;16.251946;22.706514;43.610317;1.431439;7.501842
83800;353.545432;16.251946;22.706514;43.610317;1.431439;7.501842
83820;353.545432;16.251946;22.706514;43.610317;1.431439;7.501842
83850;353.545432;16.251946;22.706514;43.610317;1.431439;7.501842
83870;358.703819;17.284555;18.580736;43.610321;1.431439;7.098455
83890;358.703819;17.284555;18.580736;43.610321;1.431439;7.098455
83910;358.703819;17.284555;18.580736;43.610321;1.431439;7.098455
83940;358.056143;17.358494;19.302351;43.610321;1.431439;7.101313
83960;358.056143;17.358494;19.302351;43.610321;1.431439;7.101313
83990;358.056143;17.358494;19.302351;43.610321;1.431439;7.101313
84010;358.056143;17.358494;19.302351;43.610321;1.431439;7.101313
84040;358.056143;17.358494;19.302351;43.610321;1.431439;7.101313
84080;358.703819;17.284555;18.580736;43.610321;1.431439;7.098455
84100;358.703819;17.284555;18.580736;43.610321;1.431439;7.098455
84120;358.703819;17.284555;18.580736;43.610321;1.431439;7.098455
84160;358.056143;17.358494;19.302351;43.610321;1.431439;7.101313
84180;358.056143;17.358494;19.302351;43.610321;1.431439;7.101313
84200;358.056143;17.358494;19.302351;43.610321;1.431439;7.101313
84220;358.056143;17.358494;19.302351;43.610321;1.431439;7.101313
84250;358.056143;17.358494;19.302351;43.610321;1.431439;7.101313
84270;357.408963;18.596798;21.187834;43.610325;1.431438;6.703749
84290;357.408963;18.596798;21.187834;43.610325;1.431438;6.703749
84320;357.408963;18.596798;21.187834;43.610325;1.431438;6.703749
84350;357.408963;18.596798;21.187834;43.610325;1.431438;6.703749
84370;357.408963;18.596798;21.187834;43.610325;1.431438;6.703749
84390;357.408963;18.596798;21.187834;43.610325;1.431438;6.703749
84410;357.408963;18.596798;21.187834;43.610325;1.431438;6.703749
84430;357.408963;18.596798;21.187834;43.610325;1.431438;6.703749
84460;356.116750;18.596798;22.480048;43.610325;1.431438;6.703749
84480;356.116750;18.752147;22.635397;43.610325;1.431438;6.709895
84510;356.116750;18.752147;22.635397;43.610325;1.431438;6.709895
84530;356.116750;18.752147;22.635397;43.610325;1.431438;6.709895
84560;356.116750;18.752147;22.635397;43.610325;1.431438;6.709895
84610;357.408963;19.990485;22.581522;43.610329;1.431438;6.309710
84630;354.828481;20.317404;25.488923;43.610329;1.431438;6.322937
84650;354.828481;20.317404;25.488923;43.610329;1.431438;6.322937
84680;354.828481;20.317404;25.488923;43.610329;1.431438;6.322937
84700;354.828481;20.317404;25.488923;43.610329;1.431438;6.322937
84730;353.545433;20.317404;26.771971;43.610329;1.431438;6.322937
84750;353.545433;20.480349;26.934915;43.610329;1.431437;6.329627
84770;353.545433;20.480349;26.934915;43.610329;1.431437;6.329627
84790;353.545433;20.480349;26.934915;43.610329;1.431437;6.329627
84810;353.545433;20.480349;26.934915;43.610329;1.431437;6.329627
84830;353.545433;20.480349;26.934915;43.610329;1.431437;6.329627
84870;350.999947;20.805200;29.805253;43.610329;1.431437;6.343162
84890;350.999947;20.805200;29.805253;43.610329;1.431437;6.343162
84910;350.999947;20.805200;29.805253;43.610329;1.431437;6.343162
84930;350.999947;20.805200;29.805253;43.610329;1.431437;6.343162
84960;350.999947;22.597911;31.597964;43.610332;1.431437;5.963200
84980;350.999947;22.597911;31.597964;43.610332;1.431437;5.963200
85000;350.999947;22.597911;31.597964;43.610332;1.431437;5.963200
85030;350.999947;22.597911;31.597964;43.610332;1.431437;5.963200
85050;350.999947;22.597911;31.597964;43.610332;1.431437;5.963200
85100;349.113510;22.852844;33.739334;43.610332;1.431436;5.974323
85130;349.113510;22.852844;33.739334;43.610332;1.431436;5.974323
85150;346.635547;23.191272;36.555725;43.610332;1.431436;5.989337
85180;346.635547;23.191272;36.555725;43.610332;1.431436;5.989337
85200;346.635547;23.191272;36.555725;43.610332;1.431436;5.989337
85220;346.635547;23.191272;36.555725;43.610332;1.431436;5.989337
85250;345.414806;23.191272;37.776466;43.610332;1.431436;5.989337
85270;345.414806;23.359847;37.945041;43.610332;1.431435;5.996922
85290;345.414806;23.359847;37.945041;43.610332;1.431435;5.996922
85310;345.414806;23.359847;37.945041;43.610332;1.431435;5.996922
85340;352.268853;24.988971;32.720118;43.610336;1.431436;5.605976
85370;352.268853;24.988971;32.720118;43.610336;1.431436;5.605976
85390;352.268853;24.988971;32.720118;43.610336;1.431436;5.605976
85410;352.268853;24.988971;32.720118;43.610336;1.431436;5.605976
85430;352.268853;24.988971;32.720118;43.610336;1.431436;5.605976
85450;352.268853;24.988971;32.720118;43.610336;1.431436;5.605976
85480;351.633367;25.077816;33.444449;43.610336;1.431435;5.610037
85500;351.633367;25.077816;33.444449;43.610336;1.431435;5.610037
85520;351.633367;25.077816;33.444449;43.610336;1.431435;5.610037
85550;351.633367;25.077816;33.444449;43.610336;1.431435;5.610037
85600;351.633367;25.077816;33.444449;43.610336;1.431435;5.610037
85630;352.268853;24.988971;32.720118;43.610336;1.431436;5.605976
85650;352.268853;24.988971;32.720118;43.610336;1.431436;5.605976
85670;352.268853;24.988971;32.720118;43.610336;1.431436;5.605976
85690;352.268853;24.988971;32.720118;43.610336;1.431436;5.605976
85730;352.268853;24.988971;32.720118;43.610336;1.431436;5.605976
85750;3.237555;26.577935;23.340380;43.610340;1.431436;5.207293
85770;3.237555;26.577935;23.340380;43.610340;1.431436;5.207293
85790;3.237555;26.577935;23.340380;43.610340;1.431436;5.207293
85810;3.237555;26.577935;23.340380;43.610340;1.431436;5.207293
85840;3.883249;26.577935;22.694686;43.610340;1.431436;5.207293
85860;3.883249;26.483414;22.600165;43.610340;1.431436;5.203006
85880;3.883249;26.483414;22.600165;43.610340;1.431436;5.203006
85900;3.883249;26.483414;22.600165;43.610340;1.431436;5.203006
85920;3.883249;26.483414;22.600165;43.610340;1.431436;5.203006
85960;3.883249;26.483414;22.600165;43.610340;1.431436;5.203006
85980;358.703819;27.235211;28.531391;43.610340;1.431435;5.237697
86000;358.703819;27.235211;28.531391;43.610340;1.431435;5.237697
86020;358.703819;27.235211;28.531391;43.610340;1.431435;5.237697
86050;358.703819;27.235211;28.531391;43.610340;1.431435;5.237697
86090;358.703819;27.235211;28.531391;43.610340;1.431435;5.237697
86120;358.703819;27.235211;28.531391;43.610340;1.431435;5.237697
86150;357.408964;29.620555;32.211591;43.610344;1.431435;4.869159
86170;357.408964;29.620555;32.211591;43.610344;1.431435;4.869159
86190;357.408964;29.620555;32.211591;43.610344;1.431435;4.869159
86210;357.408964;29.620555;32.211591;43.610344;1.431435;4.869159
86240;356.762446;29.718637;32.956191;43.610344;1.431435;4.873910
86260;356.762446;29.718637;32.956191;43.610344;1.431435;4.873910
86280;356.762446;29.718637;32.956191;43.610344;1.431435;4.873910
86310;356.762446;29.718637;32.956191;43.610344;1.431435;4.873910
86330;356.762446;29.718637;32.956191;43.610344;1.431435;4.873910
86350;356.762446;29.718637;32.956191;43.610344;1.431435;4.873910
86380;356.762446;29.718637;32.956191;43.610344;1.431435;4.873910
86400;356.762446;29.718637;32.956191;43.610344;1.431435;4.873910
86420;356.762446;29.718637;32.956191;43.610344;1.431435;4.873910
86450;356.762446;29.718637;32.956191;43.610344;1.431435;4.873910
86470;356.116752;29.816526;33.699775;43.610344;1.431435;4.878675
86500;356.116752;29.816526;33.699775;43.610344;1.431435;4.878675
86520;356.116752;29.816526;33.699775;43.610344;1.431435;4.878675
86550;358.056144;32.493626;34.437482;43.610348;1.431435;4.515579
86590;358.056144;32.493626;34.437482;43.610348;1.431435;4.515579
86610;358.056144;32.493626;34.437482;43.610348;1.431435;4.515579
86630;358.056144;32.493626;34.437482;43.610348;1.431435;4.515579
86670;357.408964;32.596223;35.187259;43.610348;1.431435;4.520743
86690;357.408964;32.596223;35.187259;43.610348;1.431435;4.520743
86710;357.408964;32.596223;35.187259;43.610348;1.431435;4.520743
86740;356.762446;32.596223;35.833777;43.610348;1.431435;4.520743
86760;356.762446;32.698585;35.936140;43.610348;1.431435;4.525920
86780;356.762446;32.698585;35.936140;43.610348;1.431435;4.525920
86800;356.762446;32.698585;35.936140;43.610348;1.431435;4.525920
86820;356.762446;32.698585;35.936140;43.610348;1.431435;4.525920
86850;356.762446;32.698585;35.936140;43.610348;1.431435;4.525920
86880;357.408964;32.596223;35.187259;43.610348;1.431435;4.520743
86900;357.408964;32.596223;35.187259;43.610348;1.431435;4.520743
86930;357.408964;32.596223;35.187259;43.610348;1.431435;4.520743
86950;0.648173;35.523110;34.874937;43.610352;1.431435;4.158464
86970;0.648173;35.523110;34.874937;43.610352;1.431435;4.158464
86990;0.648173;35.523110;34.874937;43.610352;1.431435;4.158464
87010;0.648173;35.523110;34.874937;43.610352;1.431435;4.158464
87050;358.056144;35.523110;37.466966;43.610352;1.431435;4.158464
87070;358.056144;35.951304;37.895161;43.610352;1.431435;4.180887
87110;358.056144;35.951304;37.895161;43.610352;1.431435;4.180887
87130;358.056144;35.951304;37.895161;43.610352;1.431435;4.180887
87160;357.408964;36.057634;38.648670;43.610352;1.431434;4.186529
87190;357.408964;36.057634;38.648670;43.610352;1.431434;4.186529
87210;357.408964;36.057634;38.648670;43.610352;1.431434;4.186529
87240;357.408964;36.057634;38.648670;43.610352;1.431434;4.186529
87260;355.472044;36.374907;40.902863;43.610352;1.431434;4.203541
87280;355.472044;36.374907;40.902863;43.610352;1.431434;4.203541
87300;355.472044;36.374907;40.902863;43.610352;1.431434;4.203541
87320;355.472044;36.374907;40.902863;43.610352;1.431434;4.203541
87350;354.186229;40.426261;46.240032;43.610355;1.431434;3.888808
87380;354.186229;40.426261;46.240032;43.610355;1.431434;3.888808
87400;354.186229;40.426261;46.240032;43.610355;1.431434;3.888808
87420;354.186229;40.426261;46.240032;43.610355;1.431434;3.888808
87450;354.186229;40.426261;46.240032;43.610355;1.431434;3.888808
87470;352.268856;40.747646;48.478790;43.610355;1.431433;3.907541
87490;352.268856;40.747646;48.478790;43.610355;1.431433;3.907541
87510;352.268856;40.747646;48.478790;43.610355;1.431433;3.907541
87530;352.268856;40.747646;48.478790;43.610355;1.431433;3.907541
87570;351.633370;40.854090;49.220720;43.610355;1.431433;3.913812
87610;351.633370;40.854090;49.220720;43.610355;1.431433;3.913812
87630;351.633370;40.854090;49.220720;43.610355;1.431433;3.913812
87660;351.633370;40.854090;49.220720;43.610355;1.431433;3.913812
87680;350.368741;41.065955;50.697214;43.610355;1.431433;3.926396
87710;350.368741;41.065955;50.697214;43.610355;1.431433;3.926396
87740;350.368741;41.065955;50.697214;43.610355;1.431433;3.926396
87760;352.906262;45.696323;52.790062;43.610359;1.431433;3.631048
87780;352.906262;45.696323;52.790062;43.610359;1.431433;3.631048
87800;352.906262;45.696323;52.790062;43.610359;1.431433;3.631048
87820;352.906262;45.696323;52.790062;43.610359;1.431433;3.631048
87840;352.906262;45.696323;52.790062;43.610359;1.431433;3.631048
87870;351.633370;45.696323;54.062953;43.610359;1.431433;3.631048
87900;351.633370;45.907080;54.273710;43.610359;1.431432;3.644810
87920;351.633370;45.907080;54.273710;43.610359;1.431432;3.644810
87950;350.368742;45.907080;55.538338;43.610359;1.431432;3.644810
87970;350.368742;46.116249;55.747507;43.610359;1.431432;3.658620
87990;350.368742;46.116249;55.747507;43.610359;1.431432;3.658620
88010;350.368742;46.116249;55.747507;43.610359;1.431432;3.658620
88040;349.739884;46.220242;56.480358;43.610359;1.431432;3.665544
88070;349.739884;46.220242;56.480358;43.610359;1.431432;3.665544
88110;349.739884;46.220242;56.480358;43.610359;1.431432;3.665544
88130;349.739884;46.220242;56.480358;43.610359;1.431432;3.665544
88160;354.828484;51.510781;56.682296;43.610363;1.431432;3.393448
88180;354.828484;51.510781;56.682296;43.610363;1.431432;3.393448
88200;354.828484;51.510781;56.682296;43.610363;1.431432;3.393448
88230;354.828484;51.510781;56.682296;43.610363;1.431432;3.393448
88250;354.828484;51.510781;56.682296;43.610363;1.431432;3.393448
88280;351.633371;52.009514;60.376143;43.610363;1.431431;3.431139
88300;351.633371;52.009514;60.376143;43.610363;1.431431;3.431139
88330;351.633371;52.009514;60.376143;43.610363;1.431431;3.431139
88350;348.489770;52.497373;64.007603;43.610363;1.431431;3.469085
88370;348.489770;52.497373;64.007603;43.610363;1.431431;3.469085
88390;348.489770;52.497373;64.007603;43.610363;1.431431;3.469085
88420;348.489770;52.497373;64.007603;43.610363;1.431431;3.469085
88450;347.250664;52.497373;65.246709;43.610363;1.431431;3.469085
88470;347.250664;52.689535;65.438871;43.610363;1.431431;3.484332
88490;347.250664;52.689535;65.438871;43.610363;1.431431;3.484332
88510;347.250664;52.689535;65.438871;43.610363;1.431431;3.484332
88540;347.250664;52.689535;65.438871;43.610363;1.431431;3.484332
88560;344.207457;53.162644;68.955187;43.610363;1.431430;3.522620
88610;344.207457;53.162644;68.955187;43.610363;1.431430;3.522620
88630;344.207457;53.162644;68.955187;43.610363;1.431430;3.522620
88660;344.207457;53.162644;68.955187;43.610363;1.431430;3.522620
88680;346.023566;59.433208;73.409643;43.610367;1.431430;3.318890
88700;346.023566;59.433208;73.409643;43.610367;1.431430;3.318890
88720;346.023566;59.433208;73.409643;43.610367;1.431430;3.318890
88760;343.609064;59.766919;76.157855;43.610367;1.431429;3.352002
88780;343.609064;59.766919;76.157855;43.610367;1.431429;3.352002
88800;343.609064;59.766919;76.157855;43.610367;1.431429;3.352002
88830;342.423330;59.931311;77.507981;43.610367;1.431429;3.368600
88850;342.423330;59.931311;77.507981;43.610367;1.431429;3.368600
88870;342.423330;59.931311;77.507981;43.610367;1.431429;3.368600
88890;342.423330;59.931311;77.507981;43.610367;1.431429;3.368600
88920;342.423330;59.931311;77.507981;43.610367;1.431429;3.368600
88950;342.423330;59.931311;77.507981;43.610367;1.431429;3.368600
88970;325.831570;60.174880;94.343310;43.610367;1.431428;3.393549
88990;325.831570;60.174880;94.343310;43.610367;1.431428;3.393549
89010;325.831570;60.174880;94.343310;43.610367;1.431428;3.393549
89040;350.999953;60.174880;69.174928;43.610367;1.431428;3.393549
89060;350.999953;66.838030;75.838077;43.610371;1.431428;3.212610
89110;350.999953;66.838030;75.838077;43.610371;1.431428;3.212610
89140;350.368744;66.905172;76.536428;43.610371;1.431428;3.221436
89160;350.368744;66.905172;76.536428;43.610371;1.431428;3.221436
89180;350.368744;66.905172;76.536428;43.610371;1.431428;3.221436
89200;350.368744;66.905172;76.536428;43.610371;1.431428;3.221436
89220;350.368744;66.905172;76.536428;43.610371;1.431428;3.221436
89250;349.113517;66.905172;77.791655;43.610371;1.431428;3.221436
89280;349.113517;67.038357;77.924840;43.610371;1.431428;3.239101
89300;349.113517;67.038357;77.924840;43.610371;1.431428;3.239101
89330;349.113517;67.038357;77.924840;43.610371;1.431428;3.239101
89350;349.113517;67.038357;77.924840;43.610371;1.431428;3.239101
89370;349.113517;67.038357;77.924840;43.610371;1.431428;3.239101
89390;349.113517;67.038357;77.924840;43.610371;1.431428;3.239101
89410;349.113517;67.038357;77.924840;43.610371;1.431428;3.239101
89450;357.408965;74.280132;76.871166;43.610374;1.431428;3.098340
89470;357.408965;74.280132;76.871166;43.610374;1.431428;3.098340
89490;357.408965;74.280132;76.871166;43.610374;1.431428;3.098340
89510;357.408965;74.280132;76.871166;43.610374;1.431428;3.098340
89540;357.408965;74.280132;76.871166;43.610374;1.431428;3.098340
89560;355.472046;74.423110;78.951064;43.610374;1.431428;3.126065
89620;352.906263;74.423110;81.516847;43.610374;1.431428;3.126065
89640;352.906263;74.609848;81.703585;43.610374;1.431427;3.163062
89660;352.906263;74.609848;81.703585;43.610374;1.431427;3.163062
89680;352.906263;74.609848;81.703585;43.610374;1.431427;3.163062
89700;352.906263;74.609848;81.703585;43.610374;1.431427;3.163062
89730;352.906263;74.609848;81.703585;43.610374;1.431427;3.163062
89750;349.739887;74.837212;85.097326;43.610374;1.431427;3.209355
89770;349.739887;74.837212;85.097326;43.610374;1.431427;3.209355
89800;349.739887;74.837212;85.097326;43.610374;1.431427;3.209355
89820;349.739887;74.837212;85.097326;43.610374;1.431427;3.209355
89850;349.739887;74.837212;85.097325;43.610374;1.431427;3.209355
89870;349.739887;82.456776;92.716889;43.610378;1.431426;3.163392
89890;349.739887;82.456776;92.716889;43.610378;1.431426;3.163392
89910;349.739887;82.456776;92.716889;43.610378;1.431426;3.163392
89930;349.739887;82.456776;92.716889;43.610378;1.431426;3.163392
89970;348.489772;82.502143;94.012370;43.610378;1.431426;3.182422
89990;348.489772;82.502143;94.012370;43.610378;1.431426;3.182422
90010;348.489772;82.502143;94.012370;43.610378;1.431426;3.182422
90030;348.489772;82.502143;94.012370;43.610378;1.431426;3.182422
90060;348.489772;82.502143;94.012370;43.610378;1.431426;3.182422
90080;347.250667;82.546970;95.296303;43.610378;1.431426;3.201454
90130;347.250667;82.546970;95.296303;43.610378;1.431426;3.201454
90150;347.250667;82.546970;95.296303;43.610378;1.431426;3.201454
90180;352.906264;90.159257;97.252993;43.610382;1.431425;3.203212
90200;352.906264;90.159257;97.252993;43.610382;1.431425;3.203212
90220;352.906264;90.159257;97.252993;43.610382;1.431425;3.203212
90250;351.633374;90.159257;98.525884;43.610382;1.431425;3.203212
90270;351.633374;90.158308;98.524935;43.610382;1.431425;3.222407
90290;351.633374;90.158308;98.524935;43.610382;1.431425;3.222407
90320;351.633374;90.158308;98.524935;43.610382;1.431425;3.222407
90350;349.113519;90.156444;101.042925;43.610382;1.431424;3.260797
90370;349.113519;90.156444;101.042925;43.610382;1.431424;3.260797
90390;349.113519;90.156444;101.042925;43.610382;1.431424;3.260797
90410;349.113519;90.156444;101.042925;43.610382;1.431424;3.260797
90430;349.113519;90.156444;101.042925;43.610382;1.431424;3.260797
90460;348.489774;97.372354;108.882581;43.610386;1.431423;3.375064
90490;348.489774;97.372354;108.882581;43.610386;1.431423;3.375064
90510;348.489774;97.372354;108.882581;43.610386;1.431423;3.375064
90530;348.489774;97.372354;108.882581;43.610386;1.431423;3.375064
90560;348.489774;97.372354;108.882581;43.610386;1.431423;3.375064
90580;344.809414;97.249001;112.439587;43.610386;1.431423;3.432182
90640;344.809414;97.249001;112.439587;43.610386;1.431423;3.432182
90660;324.953398;97.014216;132.060818;43.610386;1.431421;3.546462
90680;324.953398;97.014216;132.060818;43.610386;1.431421;3.546462
90700;324.953398;97.014216;132.060818;43.610386;1.431421;3.546462
90720;324.953398;97.014216;132.060818;43.610386;1.431421;3.546462
90750;327.644066;97.014216;129.370150;43.610386;1.431421;3.546462
90770;327.644066;96.995332;129.351266;43.610386;1.431421;3.555988
90800;327.644066;96.995332;129.351266;43.610386;1.431421;3.555988
90820;327.644066;96.995332;129.351266;43.610386;1.431421;3.555988
90840;327.644066;96.995332;129.351266;43.610386;1.431421;3.555988
90870;322.428925;96.884119;134.455194;43.610386;1.431420;3.613151
90890;322.428925;96.884119;134.455194;43.610386;1.431420;3.613151
90910;322.428925;96.884119;134.455194;43.610386;1.431420;3.613151
90940;324.953400;96.884119;131.930719;43.610386;1.431420;3.613151
90970;324.953400;103.235747;138.282347;43.610390;1.431420;3.744147
90990;324.953400;103.235747;138.282347;43.610390;1.431420;3.744147
91020;325.831580;103.069684;137.238104;43.610390;1.431419;3.790876
91040;325.831580;103.069684;137.238104;43.610390;1.431419;3.790876
91060;325.831580;103.069684;137.238104;43.610390;1.431419;3.790876
91080;325.831580;103.069684;137.238104;43.610390;1.431419;3.790876
91140;325.831580;103.069684;137.238104;43.610390;1.431419;3.790876
91160;324.093703;103.004400;138.910697;43.610390;1.431419;3.809576
91180;324.093703;103.004400;138.910697;43.610390;1.431419;3.809576
91200;324.093703;103.004400;138.910697;43.610390;1.431419;3.809576
91220;324.093703;103.004400;138.910697;43.610390;1.431419;3.809576
91260;320.835371;102.875736;142.040364;43.610390;1.431418;3.846992
91280;320.835371;102.875736;142.040364;43.610390;1.431418;3.846992
91300;320.835371;102.875736;142.040364;43.610390;1.431418;3.846992
91320;320.835371;102.875736;142.040364;43.610390;1.431418;3.846992
91350;346.635560;102.875736;116.240176;43.610390;1.431418;3.846992
91370;346.635560;108.686977;122.051417;43.610394;1.431418;3.999493
91390;346.635560;108.686977;122.051417;43.610394;1.431418;3.999493
91410;346.635560;108.686977;122.051417;43.610394;1.431418;3.999493
91450;343.609070;108.686977;125.077906;43.610394;1.431418;3.999493
91470;343.609070;108.469191;124.860121;43.610394;1.431417;4.044980
91490;343.609070;108.469191;124.860121;43.610394;1.431417;4.044980
91510;343.609070;108.469191;124.860121;43.610394;1.431417;4.044980
91530;343.609070;108.469191;124.860121;43.610394;1.431417;4.044980
91560;341.836181;108.469191;126.633011;43.610394;1.431417;4.044980
91590;341.836181;108.340856;126.504676;43.610394;1.431417;4.072300
91640;341.836181;108.340856;126.504676;43.610394;1.431417;4.072300
91660;341.252946;108.298460;127.045514;43.610394;1.431417;4.081411
91680;341.252946;108.298460;127.045514;43.610394;1.431417;4.081411
91700;341.252946;108.298460;127.045514;43.610394;1.431417;4.081411
91730;341.252946;108.298460;127.045514;43.610394;1.431417;4.081411
91760;348.489776;108.298460;119.808684;43.610394;1.431417;4.081411
91780;348.489776;113.497867;125.008091;43.610397;1.431416;4.277751
91800;348.489776;113.497867;125.008091;43.610397;1.431416;4.277751
91830;348.489776;113.497867;125.008091;43.610397;1.431416;4.277751
91850;346.635561;113.345047;126.709486;43.610397;1.431416;4.304171
91880;346.635561;113.345047;126.709486;43.610397;1.431416;4.304171
91900;346.635561;113.345047;126.709486;43.610397;1.431416;4.304171
91920;346.635561;113.345047;126.709486;43.610397;1.431416;4.304171
91940;346.635561;113.345047;126.709486;43.610397;1.431416;4.304171
91970;343.014331;113.345047;130.330716;43.610397;1.431416;4.304171
91990;343.014331;113.044972;130.030641;43.610397;1.431415;4.357102
92020;343.014331;113.044972;130.030641;43.610397;1.431415;4.357102
92050;325.831583;112.703982;146.872399;43.610397;1.431414;4.419002
92070;325.831583;112.703982;146.872399;43.610397;1.431414;4.419002
92090;325.831583;112.703982;146.872399;43.610397;1.431414;4.419002
92140;343.014332;117.255949;134.241617;43.610401;1.431414;4.650513
92160;343.014332;117.255949;134.241617;43.610401;1.431414;4.650513
92190;343.014332;117.255949;134.241617;43.610401;1.431414;4.650513
92210;343.014332;117.255949;134.241617;43.610401;1.431414;4.650513
92240;340.098562;117.255949;137.157387;43.610401;1.431414;4.650513
92260;340.098562;116.987651;136.889088;43.610401;1.431413;4.693224
92280;340.098562;116.987651;136.889088;43.610401;1.431413;4.693224
92300;340.098562;116.987651;136.889088;43.610401;1.431413;4.693224
92320;340.098562;116.987651;136.889088;43.610401;1.431413;4.693224
92360;327.644073;116.934576;149.290504;43.610401;1.431413;4.701779
92380;327.644073;116.934576;149.290504;43.610401;1.431413;4.701779
92400;327.644073;116.934576;149.290504;43.610401;1.431413;4.701779
92420;327.644073;116.934576;149.290504;43.610401;1.431413;4.701779
92440;327.644073;116.934576;149.290504;43.610401;1.431413;4.701779
92470;327.644073;116.934576;149.290504;43.610401;1.431413;4.701779
92500;326.728425;116.724197;149.995772;43.610401;1.431412;4.736037
92520;326.728425;116.724197;149.995772;43.610401;1.431412;4.736037
92550;347.868785;120.949835;133.081050;43.610405;1.431412;4.966003
92570;347.868785;120.949835;133.081050;43.610405;1.431412;4.966003
92590;347.868785;120.949835;133.081050;43.610405;1.431412;4.966003
92650;346.023574;120.779835;134.756261;43.610405;1.431412;4.990718
92670;346.023574;120.779835;134.756261;43.610405;1.431412;4.990718
92690;346.023574;120.779835;134.756261;43.610405;1.431412;4.990718
92710;346.023574;120.779835;134.756261;43.610405;1.431412;4.990718
92730;346.023574;120.779835;134.756261;43.610405;1.431412;4.990718
92760;344.809418;120.779835;135.970416;43.610405;1.431412;4.990718
92780;344.809418;120.667434;135.858016;43.610405;1.431412;5.007219
92810;344.809418;120.667434;135.858016;43.610405;1.431412;5.007219
92830;344.809418;120.667434;135.858016;43.610405;1.431412;5.007219
92860;344.809418;120.667434;135.858016;43.610405;1.431412;5.007219
92880;345.414823;120.723542;135.308719;43.610405;1.431412;4.998966
92910;345.414823;120.723542;135.308719;43.610405;1.431412;4.998966
92930;349.739892;124.190763;134.450871;43.610409;1.431411;5.299631
92960;349.739892;124.190763;134.450871;43.610409;1.431411;5.299631
92980;349.739892;124.190763;134.450871;43.610409;1.431411;5.299631
93000;349.739892;124.190763;134.450871;43.610409;1.431411;5.299631
93030;348.489778;124.190763;135.700985;43.610409;1.431411;5.299631
93050;348.489778;124.074494;135.584716;43.610409;1.431410;5.315519
93070;348.489778;124.074494;135.584716;43.610409;1.431410;5.315519
93090;348.489778;124.074494;135.584716;43.610409;1.431410;5.315519
93150;348.489778;124.074494;135.584716;43.610409;1.431410;5.315519
93170;344.207469;123.672976;139.465507;43.610409;1.431409;5.371300
93190;344.207469;123.672976;139.465507;43.610409;1.431409;5.371300
93210;344.207469;123.672976;139.465507;43.610409;1.431409;5.371300
93230;344.207469;123.672976;139.465507;43.610409;1.431409;5.371300
93270;341.836185;123.447266;141.611081;43.610409;1.431409;5.403291
93290;341.836185;123.447266;141.611081;43.610409;1.431409;5.403291
93310;341.836185;123.447266;141.611081;43.610409;1.431409;5.403291
93330;341.836185;123.447266;141.611081;43.610409;1.431409;5.403291
93360;343.014335;123.447266;140.432931;43.610409;1.431409;5.403291
93380;343.014335;126.748658;143.734323;43.610413;1.431408;5.686561
93400;343.014335;126.748658;143.734323;43.610413;1.431408;5.686561
93430;343.014335;126.748658;143.734323;43.610413;1.431408;5.686561
93460;341.252952;126.748658;145.495707;43.610413;1.431408;5.686561
93480;341.252952;126.575788;145.322836;43.610413;1.431408;5.709658
93500;341.252952;126.575788;145.322836;43.610413;1.431408;5.709658
93520;341.252952;126.575788;145.322836;43.610413;1.431408;5.709658
93550;339.527562;126.575788;147.048226;43.610413;1.431408;5.709658
93580;339.527562;126.404313;146.876751;43.610413;1.431408;5.732806
93600;339.527562;126.404313;146.876751;43.610413;1.431408;5.732806
93650;327.644077;126.177824;158.533747;43.610413;1.431407;5.763749
93670;327.644077;126.177824;158.533747;43.610413;1.431407;5.763749
93690;327.644077;126.177824;158.533747;43.610413;1.431407;5.763749
93720;327.644077;126.177824;158.533747;43.610413;1.431407;5.763749
93750;348.489780;126.177824;137.688044;43.610413;1.431407;5.763749
93770;348.489780;129.262877;140.773098;43.610416;1.431407;6.046140
93790;348.489780;129.262877;140.773098;43.610416;1.431407;6.046140
93810;348.489780;129.262877;140.773098;43.610416;1.431407;6.046140
93830;348.489780;129.262877;140.773098;43.610416;1.431407;6.046140
93860;346.635565;129.090829;142.455265;43.610416;1.431406;6.068461
93890;346.635565;129.090829;142.455265;43.610416;1.431406;6.068461
